date,ADBE,CDNS,CRM,CRWD,DDOG,FTNT,INTU,MSFT,NOW,ORCL,PANW,PLTR,SNOW,SNPS,WDAY
2010-01-28,32.88999938964844,5.840000152587891,15.767221450805664,,,1.7799999713897705,25.935178756713867,21.654949188232422,,18.812240600585938,,,,21.139999389648438,
2010-01-29,32.29999923706055,5.809999942779541,15.617311477661133,,,1.7230000495910645,25.891450881958008,20.927165985107422,,18.483598709106445,,,,21.270000457763672,
2010-02-01,32.47999954223633,5.909999847412109,16.01788330078125,,,1.7450000047683716,26.153778076171875,21.097963333129883,,18.61185073852539,,,,21.360000610351562,
2010-02-02,32.97999954223633,6.090000152587891,15.988391876220703,,,1.7130000591278076,26.19750213623047,21.135103225708008,,19.044689178466797,,,,21.34000015258789,
2010-02-03,32.97999954223633,6.079999923706055,16.126012802124023,,,1.6440000534057617,26.223735809326172,21.261348724365234,,19.036664962768555,,,,21.399999618530273,
2010-02-04,32.2400016784668,5.769999980926514,15.34207534790039,,,1.5700000524520874,25.585403442382812,20.674673080444336,,18.5236759185791,,,,21.049999237060547,
2010-02-05,32.77000045776367,5.730000019073486,15.256063461303711,,,1.569000005722046,25.74280548095703,20.80834197998047,,18.876361846923828,,,,21.170000076293945,
2010-02-08,32.04999923706055,5.599999904632568,15.265892028808594,,,1.590000033378601,25.672853469848633,20.585559844970703,,18.53169822692871,,,,20.950000762939453,
2010-02-09,32.310001373291016,5.449999809265137,15.890094757080078,,,1.659000039100647,25.629135131835938,20.800920486450195,,18.84429931640625,,,,21.059999465942383,
2010-02-10,32.7599983215332,5.539999961853027,15.907297134399414,,,1.6859999895095825,25.699077606201172,20.78606605529785,,18.5236759185791,,,,21.139999389648438,
2010-02-11,32.63999938964844,5.639999866485596,16.209571838378906,,,1.6670000553131104,25.88271141052246,20.882606506347656,,18.716045379638672,,,,21.06999969482422,
2010-02-12,31.450000762939453,5.659999847412109,15.995763778686523,,,1.6519999504089355,25.699077606201172,20.741506576538086,,18.76414680480957,,,,21.510000228881836,
2010-02-16,31.809999465942383,5.650000095367432,16.26854705810547,,,1.6510000228881836,26.048852920532227,21.15186309814453,,19.084768295288086,,,,21.209999084472656,
2010-02-17,32.33000183105469,5.769999980926514,16.411081314086914,,,1.6920000314712524,26.153778076171875,21.330930709838867,,19.381332397460938,,,,22.100000381469727,
2010-02-18,33.2400016784668,5.820000171661377,16.821483612060547,,,1.7330000400543213,26.512298583984375,21.614439010620117,,19.65385627746582,,,,21.790000915527344,
2010-02-19,33.880001068115234,5.800000190734863,16.936979293823242,,,1.7330000400543213,28.61088752746582,21.46522331237793,,19.493553161621094,,,,21.350000381469727,
2010-02-22,33.70000076293945,5.699999809265137,16.96647071838379,,,1.6970000267028809,28.296104431152344,21.435375213623047,,19.88630485534668,,,,22.040000915527344,
2010-02-23,33.439998626708984,5.659999847412109,16.76987075805664,,,1.6679999828338623,27.867631912231445,21.13694190979004,,19.62179183959961,,,,21.899999618530273,
2010-02-24,34.54999923706055,5.760000228881836,17.064769744873047,,,1.656999945640564,28.21739959716797,21.36077308654785,,19.85424041748047,,,,22.040000915527344,
2010-02-25,34.560001373291016,5.739999771118164,16.713348388671875,,,1.6759999990463257,28.383535385131836,21.338390350341797,,19.934391021728516,,,,22.020000457763672,
2010-02-26,34.650001525878906,5.699999809265137,16.698604583740234,,,1.718000054359436,28.296104431152344,21.390613555908203,,19.7580623626709,,,,21.899999618530273,
2010-03-01,34.88999938964844,5.760000228881836,17.423566818237305,,,1.7990000247955322,28.768287658691406,21.651756286621094,,19.830198287963867,,,,22.079999923706055,
2010-03-02,34.7400016784668,5.949999809265137,17.654565811157227,,,1.746000051498413,28.96940040588379,21.233938217163086,,19.701948165893555,,,,22.209999084472656,
2010-03-03,34.81999969482422,6.010000228881836,17.34246826171875,,,1.7089999914169312,29.039356231689453,21.233938217163086,,19.63783073425293,,,,22.190000534057617,
2010-03-04,34.939998626708984,6.179999828338623,17.421104431152344,,,1.687000036239624,29.231725692749023,21.36077308654785,,19.846229553222656,,,,22.270000457763672,
2010-03-05,35.15999984741211,6.21999979019165,17.762699127197266,,,1.7050000429153442,29.651451110839844,21.330930709838867,,19.99852752685547,,,,22.440000534057617,
2010-03-08,35.060001373291016,6.25,17.92734718322754,,,1.7239999771118164,29.712646484375,21.36077308654785,,19.798133850097656,,,,22.459999084472656,
2010-03-09,35.119998931884766,6.300000190734863,18.10674476623535,,,1.7009999752044678,29.686420440673828,21.48760986328125,,19.942419052124023,,,,22.540000915527344,
2010-03-10,35.150001525878906,6.400000095367432,18.47782325744629,,,1.6660000085830688,30.14111328125,21.614439010620117,,19.934391021728516,,,,22.75,
2010-03-11,35.220001220703125,6.360000133514404,18.534347534179688,,,1.6369999647140503,30.202322006225586,21.771121978759766,,20.150821685791016,,,,22.649999618530273,
2010-03-12,35.15999984741211,6.360000133514404,18.605613708496094,,,1.6339999437332153,30.263534545898438,21.838272094726562,,20.078683853149414,,,,22.75,
2010-03-15,35.4900016784668,6.320000171661377,18.578582763671875,,,1.6330000162124634,30.289764404296875,21.853200912475586,,20.26303482055664,,,,22.649999618530273,
2010-03-16,35.02000045776367,6.320000171661377,18.84644889831543,,,1.6480000019073486,30.289764404296875,21.912887573242188,,20.206920623779297,,,,22.6200008392334,
2010-03-17,35.4900016784668,6.5,18.858732223510742,,,1.694000005722046,30.193586349487305,22.106870651245117,,20.415327072143555,,,,22.65999984741211,
2010-03-18,35.75,6.679999828338623,18.900510787963867,,,1.718000054359436,30.298505783081055,22.091951370239258,,20.343185424804688,,,,22.770000457763672,
2010-03-19,34.66999816894531,6.869999885559082,18.68179702758789,,,1.7100000381469727,30.263534545898438,22.077024459838867,,20.190889358520508,,,,22.540000915527344,
2010-03-22,34.95000076293945,6.71999979019165,19.047958374023438,,,1.7130000591278076,30.517127990722656,22.084491729736328,,20.487462997436523,,,,22.799999237060547,
2010-03-23,35.220001220703125,6.71999979019165,18.94720458984375,,,1.7339999675750732,30.254779815673828,22.293394088745117,,20.83213233947754,,,,22.780000686645508,
2010-03-24,36.5099983215332,6.730000019073486,18.716203689575195,,,1.7209999561309814,30.377235412597656,22.121793746948242,,20.647769927978516,,,,22.809999465942383,
2010-03-25,35.869998931884766,6.639999866485596,18.669509887695312,,,1.7200000286102295,30.07991600036621,22.39038848876953,,20.872211456298828,,,,22.549999237060547,
2010-03-26,35.5099983215332,6.619999885559082,18.41884422302246,,,1.7050000429153442,29.940000534057617,22.129247665405273,,20.591663360595703,,,,22.5,
2010-03-29,35.7400016784668,6.679999828338623,18.374610900878906,,,1.7400000095367432,30.009950637817383,22.077024459838867,,20.495479583740234,,,,22.440000534057617,
2010-03-30,35.68000030517578,6.650000095367432,18.53188705444336,,,1.7660000324249268,30.04492950439453,22.21132469177246,,20.47142791748047,,,,22.469999313354492,
2010-03-31,35.369998931884766,6.670000076293945,18.29596710205078,,,1.7580000162124634,30.009950637817383,21.853200912475586,,20.607696533203125,,,,22.3700008392334,
2010-04-01,35.7400016784668,6.769999980926514,18.5638370513916,,,1.7690000534057617,30.176090240478516,21.75620460510254,,20.40731430053711,,,,22.549999237060547,
2010-04-05,35.9900016784668,7.03000020980835,18.885766983032227,,,1.7309999465942383,30.49962615966797,21.838272094726562,,20.503490447998047,,,,23.010000228881836,
